S2_0min_R1	S2_0min_R2	S2_2.5min_R2	S2_5min_R1	S2_5min_R2	S2_10min_R1	S2_10min_R2	S2_20min_R1	S2_20min_R2
713.243709647797	496.86431738019	257.737842474733	164.543468755524	198.699685089681	134.860695831898	76.1173282103639	94	76.0166482917485
911.633923399686	638.376306507459	778.310038433588	648.22894009731	655.531550362831	521.270065449535	294.623290286881	207	206.501918587821
2391.66610626845	1536.50573083519	561.344284033953	401.413736964025	328.209301264205	268.764932828109	147.311645143441	248	196.925018015632
194.271385784722	127.675261301492	59.7019861099665	27.1225497948665	46.1267126101045	40.1712710988632	24.2363632112601	37	28.7307017165664
850.537975220039	551.5822865094	426.650778785858	404.125991943512	435.542613299256	285.024733034792	263.570449922454	91	105.345906294077
358.338033143551	247.174274342297	304.334514560561	296.539877757208	282.082588654101	286.937650706166	194.648292040433	143	157.420303155353
838.181491318537	479.882878684917	519.844122957513	397.797396991376	390.302952854731	263.026179813986	156.400281347663	126	105.345906294077
1279.58255513329	848.442992589716	1070.26731197135	1159.03696123396	1133.65266760988	927.765070616604	705.884078527952	507	456.099889750491
854.656803187206	607.558139986409	724.43263633435	593.079755514415	575.696855460728	442.840440923183	286.670733608186	248	205.903362302059
10.9835412457794	10.0630747823836	5.09651100938738	6.32859495213553	5.3223129934736	12.4339648639339	6.05909080281504	7	3.5913377145708
166.126061342413	122.6437239103	69.8950081287413	49.724674623922	22.1763041394733	24.8679297278677	15.9051133573895	15	10.1754568579506
1.37294265572242	1.25788434779795	0	0.904084993162218	0	0	0.757386350351879	1	0
315.776810816156	214.46928129955	152.16725728028	79.5594793982752	86.9311122267354	52.6052359627971	26.1298290871398	40	29.3292580023282
1127.18592034811	782.404064330324	814.713688500641	968.275027676736	1028.09345990598	908.635893902859	725.5761236371	473	450.712883178635
3496.19847279714	2600.67588907226	2517.67643863737	2027.86263966286	2231.8232485966	1572.41832586979	974.756232902869	846	631.476881478698
308.225626209683	196.858900430379	115.035534211887	96.7370942683574	103.785103372735	60.2569066482949	44.3071014955849	51	35.3148208599462
154.456048768772	88.0519043458564	71.3511541314234	87.6962443367352	68.3030167495778	35.3889769204271	20.4494314595007	16	14.3653508582832
272.5291171609	197.487842604278	164.544498303078	101.257519234168	123.300251015472	51.6487771271099	39.0053970431218	35	23.3436951447102
410.509854061003	276.10561434165	328.360923604816	266.705072982854	261.680388845785	210.420943851188	120.424429705949	99	95.7690057218879
464.741088962039	300.005416949811	66.9827161233771	47.9165046375976	50.5619734379992	43.0406476059249	25.372442736788	46	33.5191520026608
705.692525041323	423.907025207909	214.781535395611	159.11895879655	152.572972479576	87.037754047537	63.6204534295579	70	54.4686220043237
1410.01210742692	1031.46516519432	1199.86430621006	1035.17731717074	1200.1815800283	721.169962108164	624.086352689949	450	389.06158574517
818.273822810562	503.782681293078	296.325711545809	172.680233693984	207.57020674547	93.7329658973476	67.7860783564932	72	59.8556285761799
934.973948546967	595.608238682329	783.406549442975	874.250188387865	827.619670485144	729.778091629349	543.803399552649	454	431.559082034257
83.0630306712064	58.4916221726046	24.7544820455959	17.1776148700821	18.6280954771576	11.4775060282466	9.46732937939849	5	7.78123171490339
2918.87608606586	1964.8153512604	2171.11368999903	2425.66003665423	2497.93889827028	1989.43437822942	1307.24884070734	1080	997.79332836492
3184.54048994815	2102.55368734427	2805.99334716843	3100.10744155325	2615.02978412669	2480.09776093696	1417.06986150837	1440	1332.38629210577
350.100377209217	235.224373038216	299.966076552515	274.841837921314	293.614266806627	221.898449879435	160.565906274598	141	141.857839725546
695.395455123405	518.248351292755	375.685668691984	325.470597538399	293.614266806627	198.943437822942	149.962497369672	151	104.148793722553
409.136911405281	272.960903472155	120.860118222615	86.7921593435729	82.4958513988408	65.9956596624182	38.6267038679458	46	39.5047148602788
604.094768517864	414.472892599424	462.32635585157	480.9732163623	431.99440463694	368.23665173958	221.535507477925	245	192.735124015299
383.737472274416	250.947927385691	157.991841291009	127.475984035873	146.363607320524	90.8635893902859	58.3187489770947	41	40.1032711460406
1389.41796759109	1179.89551823448	1018.57412887614	764.855904215237	911.889626215143	444.753358594557	363.166754993726	221	212.487481445439
1047.55524631621	666.678704332913	538.774020992381	523.465211040924	539.327716671991	353.889769204271	201.086076018424	211	147.843402583164
690.590155828377	452.838365207261	569.353087048705	410.454586895647	380.545379033362	206.59510850844	146.175565617913	92	67.6368602910833
792.187912351836	576.739973465359	481.256253886437	378.811612134969	420.462726484414	306.06682741991	192.376132989377	179	155.624634298068
113.2677690971	83.0203669546646	45.8685990844865	33.4511447470021	53.223129934736	33.4760592490527	29.1593744885474	33	29.3292580023282
278.707359111651	149.688237387956	244.632528450594	227.829418276879	222.650093560312	189.37884946607	134.814770362635	137	107.740131437124
773.653186499583	500.637970423583	621.04627014392	538.834655924682	532.23129934736	406.495005167069	306.741471892511	270	270.547441164333
575.949444075555	349.69184868783	464.510574855593	339.031872435832	346.837396741363	207.551567344127	142.009940690977	120	129.88671401031
1007.05343797239	640.892075203055	423.010413779153	290.211282805072	246.600502030943	194.161143644506	103.383236823032	125	103.550237436791
626.061851009423	516.990466944957	560.616211032612	455.658836553758	528.683090685044	418.928970031002	330.977835103771	238	230.444170018293
1872.00731107752	1300.02347344918	839.468170546236	655.461620042608	672.385541508831	461.969617636927	365.060220869606	277	243.612408305052
194.957857112584	145.914584344562	161.632206297714	159.11895879655	187.168006937155	143.468825353083	154.885508646959	102	128.091045153025
1556.91697158922	1171.71926997379	567.896941046023	424.919946786243	422.236830815572	290.763486048915	207.145166821239	166	153.828965440782
411.196325388865	244.658505646701	289.77305453374	293.827622777721	265.228597508101	200.856355494316	124.211361457708	88	80.2065422920811
603.408297190003	465.417208685241	489.265056901189	492.726321273409	504.732682214413	391.191663796073	247.665336565065	194	186.749561157681
2338.80781402314	1656.6336860499	1254.46978131064	1166.26964117926	1299.53142257314	623.611160868067	470.715616743693	259	268.751772307048
1780.02015314412	1172.34821214769	573.721525056751	296.539877757208	325.548144767468	175.031966930761	122.317895581829	117	109.535800294409
621.256551714395	395.604627382455	240.264090442548	179.008828646119	185.393902605997	125.296107475026	65.5139193054376	87	77.8123171490339
29.518267098032	23.899802608161	18.2018250335264	32.5470597538399	20.4021998083155	10.5210471925594	15.1477270070376	11	6.58411914337979
701.573697074156	547.808633466007	721.520344328986	658.173875022095	660.853863356305	571.00592490527	365.817607219958	267	239.42251430472
663.131302713928	450.322596511666	522.028341961536	596.696095487064	535.779508009676	423.711264209439	309.771017293919	211	198.720686872917
16.475311868669	3.14471086949487	10.1930220187748	9.9449349247844	6.20936515905253	8.60812952118498	4.92301127728722	8	4.7884502860944
1458.06510037721	1040.2703556289	1315.62791342329	1263.00673544762	1364.2862306604	1268.26441612125	995.963050712721	706	707.493529770447
528.582922453131	335.855120862052	355.299624654435	282.074517866612	257.245128017891	158.772166724079	146.175565617913	88	94.5718931503643
354.905676504245	255.979464776883	249.000966458641	201.610953475175	212.005467573365	211.377402686876	126.104827333588	89	93.3747805788407
1353.03498721444	933.979128239977	468.150939862298	261.280563023881	243.052293368628	148.251119531519	72.3303964586045	77	86.1921051496991
2028.52277382987	1542.16621040028	802.336447477843	626.530900261417	528.683090685044	239.114708921805	128.755679559819	91	97.5646745791733
10.2970699179181	5.66047956509077	5.82458401072844	5.42450995897331	6.20936515905253	2.86937650706166	1.13607952552782	2	1.1971125715236
146.904864162299	77.3598873895738	96.1056361770193	109.394284172628	95.8016338825248	54.5181536341715	30.6741471892511	20	18.5552448586158
306.852683553961	179.877461735107	104.114439191771	82.2717343777619	110.881520697367	64.0827419910437	43.5497151452331	54	27.5335891450428
205.941398358363	165.41179173543	152.895330281622	117.531049111088	107.333312035051	91.8200482259731	54.1531240501594	33	36.5119334314698
459.249318339149	337.11300520985	269.38701049619	226.925333283717	230.633563050523	207.551567344127	145.039486092385	97	83.7978800066519
288.317957701708	169.185444778824	96.8337091783603	56.9573545692198	61.2065994249464	45.9100241129866	22.3428973353804	31	25.1393640019956
595.170641255669	349.69184868783	440.484165811338	420.399521820431	415.140413490941	447.622735101619	301.818460615224	314	231.042726304055
6947.08983795544	4877.44655858655	4045.1735954509	2510.64402601148	2325.85077814796	1507.37912504306	922.496574728589	899	852.344150924802
416.688096011754	280.508209558942	248.2728934573	274.841837921314	256.358075852312	184.596555287633	145.796872442737	98	89.7834428642699
250.562034669342	152.832948257451	163.088352300396	168.159808728173	150.798868148419	131.034860489149	76.1173282103639	64	76.6152045775103
2972.42084963904	2131.48502734362	2412.83392644426	2400.34565684569	2638.98019259733	1754.14550465036	1425.77980453741	967	939.733368646025
212.119640309114	111.951706954017	98.2898551810424	115.722879124764	85.1570078955776	105.210471925594	63.6204534295579	52	38.3076022887552
1304.98199426416	837.750975633434	967.609018782262	725.980249509261	777.944749212724	573.875301412332	377.178402475236	255	194.530792872585
1414.81740672195	1113.85658997508	1127.05700607595	931.207542957085	1031.6416685683	498.315053393042	409.746015540367	315	271.145997450095
66.5877188025373	42.7680678251302	54.6054751005791	46.1083346512731	45.2396604445256	50.6923182914227	30.2954540140752	39	30.5263705738518
3973.29604566068	3453.52147687927	4148.55996164133	3861.34700579583	4466.30765368993	3712.0167413021	2912.90790345333	2628	2303.2445876114
915.066280038992	645.923612594246	824.178637518074	725.076164516099	766.413071060198	603.525525318636	451.780957984896	379	306.460818310041
4.11882796716726	2.5157686955959	0	0.904084993162218	0.887052165578933	2.86937650706166	1.13607952552782	0	0.598556285761799
2434.91379992371	1652.23109083261	2061.17466679653	2087.53224921156	1781.2007484825	1437.55763003789	889.550268488282	785	584.789491189278
708.438410352768	443.404232598777	574.449598058092	490.014066293922	507.39383871115	372.062487082329	297.652835688289	283	263.364765735192
269.096760521594	203.148322169369	144.88652726687	87.6962443367352	128.622564008945	78.429624526352	46.9579537218165	54	40.7018274318024
381.678058290832	253.463696081287	227.158776418409	147.365853885442	188.942111268313	149.207578367206	92.7798279181052	61	61.0527411477035
295.869142308181	182.393230430703	90.2810521662908	56.9573545692198	46.1267126101045	24.8679297278677	16.2838065325654	25	22.7451388589484
2125.31523105831	1793.11413778598	1860.95459142774	1263.91082044078	1420.17051709187	707.779538408543	577.885785318484	408	346.564089456082
760.61023127022	561.016419117885	445.580676820726	397.797396991376	385.867692026836	295.545780227351	138.98039528957	164	108.338687722886
583.500628682028	439.630579555383	341.466237628955	192.570103543552	220.875989229154	171.206131588012	88.235509815994	117	96.3675620076497
348.040963225633	200.003611299874	279.580032514965	251.335628099097	290.066058144311	254.418050292801	178.743178683044	160	174.179879156684
1730.59421753811	1212.60051127722	923.196565700458	627.434985254579	698.11005431062	488.750465036169	334.007380505179	238	234.634064018625
8.23765593433452	6.28942173898974	2.91229200536422	4.52042496581109	5.3223129934736	2.86937650706166	1.51477270070376	2	3.5913377145708
2403.33611884209	1552.85822735657	2405.55319643085	2019.7258747244	1737.73519236913	1604.93792628316	668.014761010358	819	796.079860063193
590.36534196064	393.088858686859	420.098121773789	387.852462066592	425.785039477888	255.374509128488	164.731531201534	218	158.617415726877
3777.65171722024	2628.34934472381	2587.57144676611	2308.12898754314	2451.81218566017	1547.55039614192	1212.19685373818	592	622.498537192271
2598.98044728254	1713.8674238747	1815.81406534459	1593.90184294499	1473.39364702661	1191.74770926628	753.978111775296	593	527.926644041907
1228.0972055437	680.51543215869	473.247450871686	347.168637374292	314.903518780521	215.203238029625	115.880111603838	108	83.7978800066519
50.1124069338683	41.5101834773323	19.6579710362085	7.23267994529775	13.305782483684	8.60812952118498	7.19517032834285	4	5.38700657185619
6995.82930223359	5029.6505646701	6168.96254036276	6162.24331339368	6741.59645839989	4984.1069927661	4269.38685693354	3479	3175.34109596635
6995.82930223359	5029.6505646701	6168.96254036276	6162.24331339368	6741.59645839989	4984.1069927661	4269.38685693354	3479	3175.34109596635
764.042587909526	523.279888683947	486.352764895825	411.358671888809	399.17347451052	318.500792283844	244.257097988481	159	119.71125715236
164.75311868669	113.838533475714	126.684702233344	116.626964117926	112.655625028524	75.5602480192904	54.9105104005113	50	62.2498537192271
2723.23175762542	1533.9899621396	1828.91937936873	1349.79889479119	1309.28899639451	1079.84202549087	515.022718239278	533	495.006048325008
1385.29913962392	959.136815195936	1266.11894933209	1247.63729056386	1170.90885856419	1148.70706166035	862.663053050791	971	936.740587217216
2399.21729087493	1903.1790182183	1322.9086434367	792.882539003265	941.162347679248	444.753358594557	396.491754409209	202	191.538011443776
547.804119633245	372.333766948193	117.947826217251	82.2717343777619	81.6087992332618	53.5616947984843	30.6741471892511	53	44.2931651463732
1.37294265572242	0.628942173898974	0	0	0	0	0	1	0
5521.97536131557	5063.61344206064	4925.41385407224	5484.17956852202	7801.62379626672	4287.80496038581	4172.82009726368	2510	2332.57384561373
290.377371685292	212.582454777853	99.7460011837245	64.1900345145175	51.4490256035781	40.1712710988632	18.934658758797	30	25.7379202877574
2906.51960216436	2164.81896256027	2110.68363088772	1753.02080174154	1562.98591575008	968.892800551154	568.797149114261	473	338.184301455417
94.0465719169857	52.2022004336149	66.254643122036	47.9165046375976	53.223129934736	59.3004478126077	28.0232949630195	34	28.1321454308046
94.0465719169857	52.2022004336149	65.526570120695	47.9165046375976	54.1101821003149	59.3004478126077	28.0232949630195	34	28.1321454308046
329.506237373381	242.771679125004	130.325067240049	92.2166693025463	83.3829035644197	59.3004478126077	34.8397721161865	56	45.4902777178968
1775.90132517695	1406.94364301201	744.090607370558	463.795601492218	549.085290493359	262.069720978298	161.701985800126	178	152.033296583497
232.027308817089	153.46189043135	100.474074185066	70.518629466653	85.1570078955776	35.3889769204271	29.1593744885474	17	14.3653508582832
1070.20880013563	670.452357376307	693.125497276684	599.408350466551	604.969576924832	415.103134688254	377.935788825588	257	231.042726304055
2637.42284164277	1849.08999126298	1599.5763839463	1387.77046450401	1414.8482040984	777.60103341371	568.418455939085	335	326.811732025942
405.018083438114	201.261495647672	196.579710362085	145.557683899117	138.380137830314	84.1683775404754	58.6974421522707	66	47.2859465751822
1239.76721811734	737.749169983497	1029.49522389625	888.715548278461	883.503956916617	805.338339648639	503.661922984	542	475.253690894869
691.963098484099	464.159324337443	450.677187830113	358.921742285401	372.561909543152	264.93909748536	188.967894412794	132	135.872276867928
1605.65643586737	1138.38533475714	1256.65400031466	1237.69235563908	1208.16504951851	1180.27020323803	729.36305538886	687	645.24367605122
1420.9956486727	908.821441284018	391.703274721488	258.568308044394	218.214832732418	153.989872545642	87.856816640818	138	112.528581723218
928.109235268355	599.381891725722	549.695116012497	437.577136690514	410.705152663046	336.673510161902	153.749429121432	111	102.95168115103
946.643961120608	632.086884768469	197.307783363426	119.339219097413	129.509616174524	78.429624526352	52.2596581742797	59	63.4469662907507
32.9506237373381	25.7866291298579	14.5614600268211	8.13676493845996	10.6446259869472	13.3904236996211	6.81647715316691	3	5.98556285761799
1059.22525888985	703.157350419053	798.696082471137	662.694299987906	671.498489343252	461.969617636927	309.013630943567	195	172.98276658516
35.0100377209217	16.3524965213733	12.3772410227979	5.42450995897331	6.20936515905253	4.7822941784361	6.05909080281504	3	4.1898940003326
156.515462752356	101.888632171634	116.491680214569	82.2717343777619	117.977938021998	70.7779538408543	63.6204534295579	32	42.4974962890878
81.0036166876227	50.9443160858169	40.7720880750991	13.5612748974333	26.611564967368	15.3033413709955	9.84602255457443	8	4.1898940003326
323.32799542263	232.70860434262	134.693505248095	85.8880743504107	84.2699557299986	47.822941784361	38.6267038679458	27	30.5263705738518
1066.77644349632	776.743584765233	508.194954936056	382.427952107618	382.31948336452	250.592214950052	162.459372150478	116	107.141575151362
3108.34217255556	2362.30680516455	1277.76811735355	598.504265473389	669.724385012094	349.107475025835	172.305394705053	288	229.845613732531
2.05941398358363	1.25788434779795	0	0.904084993162218	0	0.95645883568722	0	0	0
847.792089908594	566.676898682976	830.731294530144	784.745774064805	651.096289534937	619.785325525319	307.877551418039	232	217.275931731533
1246.63193139596	866.682315632787	1397.17208957348	1093.94284172628	1051.15681621104	1116.18746124699	689.22157882021	696	450.712883178635
427.671637257534	286.168689124033	199.492002367449	137.420918960657	134.831929167998	74.6037891836032	51.5022718239278	41	40.7018274318024
470.91933091279	277.992440863347	334.913580616885	273.937752928152	312.242362283784	203.725732001378	151.477270070376	174	144.252064868594
3622.5091971236	2771.11921819888	3692.05818980049	3246.56921044553	3218.22525672037	2859.81191870479	1354.20679442916	1835	1693.91428870589
249.189092013619	142.769873475067	182.746323336605	171.776148700821	150.798868148419	109.99276610403	67.0286920061413	71	56.2642908616091
74.8253747368718	51.5732582597159	33.4913580616885	26.2184648017043	29.2727214641048	19.1291767137444	10.9821020801023	11	9.57690057218879
599.975940550697	476.738167815422	389.519055717464	326.374682531561	321.112883939574	226.680744057871	179.879258208571	104	101.156012293744
4408.51886752469	2893.13399993528	3969.45400331143	4220.26874808123	3813.43725982383	3645.064622804	1644.66445978911	2342	1755.56558613936
789.442027040391	594.350354334531	533.677509982993	567.765375705873	516.264360366939	417.016052359628	202.222155543952	258	184.355336014634
155.142520096633	89.9387308675533	72.0792271327644	55.1491845828953	37.2561909543152	22.9550120564933	16.2838065325654	10	20.3509137159012
23.3400251472811	22.0129760864641	10.1930220187748	8.13676493845996	8.87052165578933	4.7822941784361	7.19517032834285	3	1.7956688572854
932.228063235523	623.910636507782	685.844767263274	545.163250876818	531.344247181781	393.104581467447	289.321585834418	287	248.400858591147
334.311536668409	189.311594343591	217.693827400975	226.021248290555	225.311250057049	162.598002066827	110.578407151374	94	47.884502860944
1073.64115677493	727.686095201113	837.283951542213	651.845280069959	630.694089726621	369.193110575267	269.629540725269	193	218.473044303057
2047.05749968213	1406.31470083811	2077.19227282603	1611.98354280824	1601.12915886997	1419.38491215983	853.195723671392	761	592.570722904181
798.366154302587	515.10364042326	471.791304869004	442.097561656325	436.429665464835	245.809920771616	180.636644558923	128	105.345906294077
197.703742424028	130.191029997088	152.16725728028	145.557683899117	161.443494135366	140.599448846021	107.170168574791	113	88.5863302927463
832.003249367786	466.04615085914	763.748578406767	629.243155240904	462.154178266624	526.052359627971	216.991189375813	262	267.554659735524
58.3500628682028	30.1892243471508	22.5702630415727	23.5062098222177	20.4021998083155	12.4339648639339	10.2247157297504	6	7.78123171490339
475.724630207818	244.658505646701	174.009447320512	103.065689220493	94.0275295513669	88.9506717189115	40.8988629190015	56	44.2931651463732
148.964278145882	103.775458693331	73.5353731354466	61.4777795350308	51.4490256035781	38.2583534274888	21.2068178098526	16	16.7595760013304
2462.37265303816	1591.2236999644	910.81932467766	709.706719632341	632.468194057779	332.847674819153	177.22840598234	156	130.485270296072
164.75311868669	88.0519043458564	55.3335481019202	40.6838246922998	40.8043996166309	32.5196004133655	14.0116474815098	18	16.1610197155686
81.0036166876227	50.9443160858169	60.4300591113076	39.7797396991376	44.3526082789466	35.3889769204271	20.0707382843248	26	19.1538011443776
2052.54927030502	1481.78776170598	1487.45314173978	1320.86817501	1366.94738715714	1246.26586290045	881.597711809588	763	614.717305477368
1554.85755760564	1115.11447432288	1249.37327030125	1162.65330120661	1180.66643238556	1160.1845676886	752.084645899416	581	539.299213471381
1187.59539719989	754.10166650487	821.26634551271	688.91276478961	600.534316096938	615.003031346882	361.651982293022	351	266.956103449763
858.089159826512	537.116616509724	543.870532001768	472.83645142384	473.68585641915	335.717051326214	242.742325287777	178	187.946673729205
700.887225746295	628.313231725075	278.851959513624	114.818794131602	153.460024645155	75.5602480192904	78.0107940862436	63	47.884502860944
3212.68581439046	2534.63696081287	2683.67708294313	2168.89989859616	2483.74606362101	1475.81598346538	1217.11986501547	741	682.354165768451
1315.96553550994	833.97732259004	969.065164784944	914.934013080165	863.988809273881	768.036445056838	550.24118353064	397	440.537426320684
659.012474746761	360.383865644112	495.817713913258	442.097561656325	369.013700880836	395.973957974509	220.778121127573	190	207.100474873583
172.304303293164	138.367278257774	101.930220187748	117.531049111088	117.977938021998	84.1683775404754	42.7923287948812	38	31.7234831453754
306.166212226099	184.908999126298	182.018250335264	141.037258933306	147.250659486103	93.7329658973476	55.6678967508631	54	41.898940003326
568.398259469081	396.862511730253	115.763607213228	91.312584309384	114.429729359682	83.2119187047881	49.987499123224	68	46.0888340036586
441.401063814758	304.408012167104	420.098121773789	454.754751560596	468.363543425677	364.410816396831	261.676984046574	237	212.487481445439
1136.1100476103	797.498676503899	569.353087048705	517.136616088789	456.83186527315	265.895556321047	157.157667698015	148	102.353124865268
457.189904355566	238.99802608161	300.694149553856	293.827622777721	258.132180183469	308.936203926972	152.99204277108	186	140.062170868261
413.255739372448	267.300423907064	306.518733564584	294.731707770883	353.933814065994	286.937650706166	246.529257039537	186	171.187097727875
2761.67415198565	2102.55368734427	2425.21116746705	2177.03666353462	2404.79842088449	1647.02211505339	1215.60509231477	884	808.649542064191
1352.34851588658	1007.56536258616	888.249061636087	715.131229591315	816.087992332618	551.876748191526	397.627833934737	246	218.473044303057
4385.17884237741	3112.00587645212	1918.47235853368	1415.79709929203	1567.42117657797	1285.48067516362	659.683511156487	709	605.738961190941
910.947452071825	587.431990421642	442.668384815361	464.69968648538	432.881456802519	346.238098518774	248.422722915416	148	140.660727154023
5735.46794428041	4035.29298773582	4357.51691302621	4039.45174944879	4415.74568025193	3654.62921116087	1739.71644675827	2326	1726.83488442279
748.94021869658	554.726997378895	547.510897008473	519.848871068275	401.834631007257	373.975404753703	213.58295079923	189	165.800091156018
104.343641834904	68.5546969549882	64.0704241180128	47.9165046375976	45.2396604445256	35.3889769204271	12.1181816056301	12	17.3581322870922
3011.54971532713	2594.38646733327	2380.07064138391	1880.49678577741	2175.93896216512	1089.40661384774	599.471296303513	592	509.969955469053
1409.32563609906	869.827026502281	1028.76715089491	870.633848415216	854.231235452512	457.187323458491	347.640334811513	186	180.763998300063
503.183483322267	328.936756949164	198.763929366108	122.955559070062	141.928346492629	83.2119187047881	55.2892035756872	35	32.920595716899
1990.76685079751	1462.91949648901	921.012346696435	526.177466020411	601.421368262517	367.280192903892	184.044883135507	162	178.369773157016
607.52712515717	374.22059346989	339.282018624932	311.005237647803	354.820866231573	269.721391663796	227.215905105564	144	121.506926009645
284.885601062402	205.664090864965	198.763929366108	148.269938878604	158.782337638629	90.8635893902859	91.6437483925774	77	70.6296417198923
2010.67451930548	1364.80451736077	1520.21642680012	1423.93386423049	1350.98044817671	1073.14681364106	757.386350351879	600	493.210379467723
968.611043612167	693.09427563667	790.687279456386	852.552148551972	780.605905709461	681.955149844988	530.170445246316	389	339.38141402694
2375.19079439979	1601.91571692069	2018.94643271875	1608.36720283559	1699.59194924924	1320.86965208405	968.697142100054	883	739.217012915822
2802.86243165732	2035.88581691098	1536.96210583097	1230.45967569378	1330.5782483684	755.602480192904	515.022718239278	440	340.578526598464
1346.17027393583	871.084910850079	1036.04788090832	904.98907815538	792.137583861987	629.349913882191	428.301981123988	409	353.746764885223
3212.68581439046	2060.41456169304	2364.05303535441	1906.71525057912	2059.73512847428	1582.93937306235	700.961067250664	873	760.166482917485
715.30312363138	523.908830857845	377.141814694666	316.429747606776	357.48202272831	209.464485015501	123.453975107356	106	102.353124865268
778.458485794612	431.454331294696	149.983038276257	92.2166693025463	95.8016338825248	78.429624526352	46.5792605466406	60	50.877284289753
536.820578387466	367.302229557001	176.921739325876	138.325003953819	242.165241203049	184.596555287633	166.246303902238	175	138.266502010976
1162.88242939689	811.335404329677	1063.71465495928	694.337274748584	677.707854502305	530.834653806407	302.1971537904	397	285.511348308378
1524.65281917975	1011.96795780345	713.511541314234	478.260961382813	431.99440463694	238.158250086118	158.293747223543	151	122.105482295407
2635.36342765918	2120.16406821344	2152.18379196416	1726.80233693984	2034.01061567249	1341.91174646917	1139.10907092923	722	639.856669479364
2379.99609369481	1654.7468595282	1459.05829468747	1236.78827064591	1248.08239696956	1023.41095418533	511.235786487519	326	274.138778878904
1761.48542729186	1084.29630780183	1373.14568052923	1367.88059465444	1337.67466569303	1159.22810885291	798.285213270881	647	762.560708060532
1504.05867934391	878.003274762968	718.608052323621	537.93057093152	558.842864314728	268.764932828109	178.364485507868	157	115.521363152027
924.676878629049	569.192667378572	421.554267776471	421.303606813594	387.641796357994	448.579193937306	232.517609558027	124	98.1632308649351
659.698946074622	513.845756075462	187.114761344651	146.461768892279	215.553676235681	119.557354460903	188.210508062442	166	153.230409155021
79.6306740319003	54.0890269553118	67.7107891247181	53.3410145965709	57.6583907626306	40.1712710988632	35.2184652913624	26	24.5408077162338
219.670824915587	133.335740866583	52.421256096556	40.6838246922998	36.3691387887363	27.7373062349294	18.555965583621	15	12.5696820009978
1136.1100476103	677.999663463094	708.415030304846	498.150831232382	506.506786545571	368.23665173958	222.292893828277	126	86.1921051496991
2217.98886031957	1522.66900300942	1394.98787056946	1050.5467620545	1027.2064077404	707.779538408543	409.367322365191	424	352.5496523137
998.81578203806	655.357745202731	800.152228473819	758.527309263101	702.545315138515	731.691009300723	424.893742547404	465	413.003837175642
5011.24069338683	3863.5917742614	4868.62415996764	4037.64357946247	4377.60243713203	3492.03120909404	2120.68178098526	1866	1686.13305699099
857.402688498651	559.129592596188	546.054751005791	442.097561656325	471.911752087992	384.496451946262	268.493461199741	218	169.989985156351
3054.11093765452	2010.72812995502	2622.51895083048	2320.78617744741	2000.30263338049	1430.86241818808	810.403394876511	828	676.967159196595
3604.66094259921	2609.48107950684	1769.9454662601	1393.19497446298	1444.1209255625	768.992903892525	407.095163314135	314	275.93444773619
251.934977325064	164.782849561531	153.623403282963	147.365853885442	155.234128976313	177.901343437823	97.3241460202165	106	95.1704494361261
521.718209174519	399.378280425849	275.93966750826	213.364058386284	187.168006937155	103.29755425422	96.9454528450406	65	62.2498537192271
8.92412726219573	6.28942173898974	2.91229200536422	7.23267994529775	4.43526082789466	4.7822941784361	3.02954540140752	0	2.992781428809
396.093956175918	294.34493738472	99.0179281823835	55.1491845828953	57.6583907626306	40.1712710988632	25.7511359119639	35	25.1393640019956
1080.50587005354	698.125813027861	752.827483386651	522.561126047762	581.90622061978	471.5342059938	314.31533539603	254	210.691812588153
35.6965090487829	25.7866291298579	31.3071390576654	23.5062098222177	30.1597736296837	18.1727178780572	10.9821020801023	5	5.38700657185619
227.22200952206	111.322764780118	129.596994238708	114.818794131602	125.961407512208	89.9071305545987	57.5613626267428	32	28.7307017165664
227.22200952206	117.612186519108	195.123564359403	175.39248867347	166.765807128839	185.553014123321	101.111077771976	81	84.9949925781755
629.494207648729	422.649140860111	444.852603819385	402.317821957187	398.286422344941	313.718498105408	208.281246346767	167	120.908369723883
1177.98479860984	879.890101284665	380.782179701372	208.843633420472	248.374606362101	159.728625559766	90.8863620422255	108	98.7617871506969
961.059859005693	677.999663463094	922.468492699117	934.823882929734	998.820738441878	747.950809507406	652.488340828144	469	471.662353180298
872.505057711597	618.879099116591	792.143425459068	523.465211040924	744.236766920725	412.233758181192	351.427266563272	232	166.997203727542
606.840653829309	485.543358250008	460.142136847547	444.809816635811	540.21476883757	388.322287289011	297.274142513113	204	161.610197155686
8750.45001624684	6535.96707115814	5910.49662488668	3420.15352913267	3822.30778147962	2282.11078194971	1627.24457373101	1709	1435.93652954256
1804.73312094712	1218.26099084231	753.555556387992	610.257370384497	715.851097622199	488.750465036169	371.498004847597	277	237.626845447434
484.648757470014	425.164909555707	315.983682582018	342.648212408481	420.462726484414	282.15535652773	238.198007185666	129	137.069389439452
116886.159466256	96792.9426787043	123600.584999663	105541.978016764	123847.562201634	74788.3857388908	38424.8604055771	45581	39175.5089031098
1252.12370201885	701.270523897356	634.8796571694	474.644621410165	437.316717630414	311.805580434034	184.044883135507	161	135.872276867928
47.3665216224235	35.2207617383426	36.4036500670528	42.4919946786243	34.5950344575784	30.606682741991	20.4494314595007	21	17.3581322870922
807.290281564783	545.292864770411	281.764251518988	194.378273529877	200.473789420839	124.339648639339	84.0698848890586	70	54.4686220043237
